Data File,Sample No.,7Li,9Be,23Na,24Mg,27Al,29Si,31P,33S,39K,43Ca,45Sc,47Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,75As,85Rb,88Sr,89Y,90Zr,107Ag,111Cd,118Sn,121Sb,133Cs,137Ba,139La,140Ce,141Pr,146Nd,147Sm,153Eu,157Gd,159Tb,163Dy,165Ho,166Er,169Tm,172Yb,175Lu,178Hf,181Ta,182W,197Au,205Tl,208Pb,209Bi,232Th,238U
160609-b,D745-1a    6/9/2016 5:44:38 PM,0.019120405,0.001835468,0.264218533,0.992023089,23.94235406,47.56139576,0.200290609,0.402037442,3.286902404,1.721334632,0.003870856,1.086711848,0.026971781,0.023018859,1.108159179,11.69486088,0.002295294,0.005556047,7.386934663,0.044936589,0.005108109,0.025132747,0.025935763,0.006321998,0.01982373,4.67178E-05,9.85611E-05,0.000480228,0.00029892,0.007850243,0.098553168,0.005167473,0.009678046,0.001232024,0.004963458,0.001063256,0.000240281,0.000936942,0.000155712,0.000990933,0.000210587,0.000633011,8.45553E-05,0.00057404,8.46989E-05,0.000520246,0.000195764,0.000297393,6.80024E-07,6.92134E-05,0.004897623,0.000451902,0.00210833,0.000965247
160609-b,D745-1b    6/9/2016 5:46:53 PM,0.021586532,0.001080959,0.218606614,0.799464185,23.68938869,50.31841161,0.159698371,0.24944132,3.394476602,0.844970324,0.003632861,0.892100016,0.028585767,0.009879693,0.282930861,11.94755008,0.002120206,0.00515649,6.891711575,0.023051181,0.005586618,0.025747971,0.017155851,0.004957851,0.018555683,4.19515E-05,5.70515E-05,0.000399214,0.000277278,0.007188721,0.094602928,0.006573162,0.013532307,0.001662833,0.006758917,0.001395115,0.000297195,0.001043276,0.000141113,0.00087623,0.00017456,0.000480406,7.18892E-05,0.000500439,6.68069E-05,0.000489938,0.000170753,0.000293179,0,6.33115E-05,0.004120938,0.000117632,0.002417188,0.000337753
160609-b,D745-2a    6/9/2016 5:49:33 PM,0.018933846,0.001072102,0.272616528,1.080629923,24.22996518,47.67828506,0.233715576,0.529450874,3.061178402,1.973168018,0.003847061,0.867823736,0.026187424,0.030041009,1.095156683,11.41344087,0.002256234,0.005708388,7.221868192,0.050939215,0.004136201,0.023160445,0.024015316,0.005821784,0.025184826,3.82703E-05,0.000202792,0.000436979,0.000279203,0.00781654,0.070771961,0.00652709,0.011782259,0.001441328,0.005893722,0.00117674,0.000230676,0.001017676,0.00014417,0.000919049,0.000192487,0.000562945,8.86131E-05,0.000598202,8.74445E-05,0.000681528,0.000402015,0.000207497,6.26695E-07,6.77466E-05,0.005744159,0.000538318,0.002388702,0.001158362
160609-b,D745-2b    6/9/2016 5:51:49 PM,0.021844655,0.002280098,0.214201549,0.825333376,23.54945945,51.9811984,0.16825261,0.31818949,3.074968133,0.908696559,0.003530041,0.778537595,0.026321396,0.012789615,0.285874108,11.06638988,0.002069971,0.004845274,6.553818264,0.02490986,0.004260368,0.023395752,0.015359999,0.005593472,0.020176546,4.51242E-05,9.03301E-05,0.000387358,0.000264727,0.006896072,0.062901944,0.005816582,0.011024418,0.001351753,0.005514581,0.001088756,0.000236106,0.000947054,0.000138602,0.000920113,0.000187923,0.000591667,8.41127E-05,0.000629184,9.1304E-05,0.000574403,0.000293395,0.000217002,0,6.89759E-05,0.004681414,0.000175386,0.002146815,0.000338429
160610-a,D746-1a    6/10/2016 11:15:51 AM,0.009083676,0.00337395,0.436847062,3.204649413,24.89686021,46.08361472,0.126694164,-0.284262118,1.992828828,5.020226826,0.002625408,0.796787816,0.023874948,0.012134391,7.481220063,6.826414815,0.00184356,0.003956803,2.896835439,0.048705595,0.001602418,0.0140237,0.068166112,0.003638186,0.017171145,3.06593E-05,9.96409E-05,0.000340085,0.00015334,0.003962503,0.266976841,0.006687056,0.011157175,0.001320285,0.005210056,0.00101412,0.000206909,0.000731088,0.000105751,0.000678595,0.000127421,0.000336407,4.7453E-05,0.000308319,4.80778E-05,0.000436005,0.000168343,0.000195583,-1.12773E-06,3.53679E-05,0.007154541,0.001644685,0.001247354,0.000660338
160610-a,D746-1b    6/10/2016 11:18:31 AM,0.01338475,0.001876665,0.292895563,0.939412739,23.79739544,55.66630315,0.122631056,0.777086594,2.679076288,1.517450509,0.003113945,1.264960533,0.022764592,0.007590753,2.024028082,7.966703975,0.001699742,0.003781831,2.588414821,0.022693592,0.00227409,0.018238689,0.025969751,0.003968575,0.019425501,3.84905E-05,5.09445E-05,0.000303916,0.000219597,0.004912981,0.175239913,0.005390926,0.009187526,0.00109113,0.004464657,0.000860545,0.00017524,0.00073521,0.000112962,0.000678394,0.000141837,0.000404044,5.81687E-05,0.000407385,5.92011E-05,0.000503507,0.000253149,0.000362403,8.83219E-07,4.43796E-05,0.00865333,0.000422476,0.001637715,0.000447866
160610-a,D746-2a    6/10/2016 11:21:10 AM,0.01016014,0.002676104,0.36212648,3.034336088,22.61276891,47.6729258,0.25515317,0.277690396,2.080448331,3.941556198,0.002773137,0.780347815,0.024934649,0.011308853,7.069776409,7.886425495,0.002152947,0.004355187,3.527106411,0.049011488,0.001542206,0.014959236,0.055271866,0.004016942,0.015316378,4.72538E-05,0.000133251,0.000427283,0.000207343,0.004139714,0.23361656,0.010969886,0.021360308,0.002378767,0.009569613,0.001711,0.000314066,0.001087478,0.000138264,0.000769998,0.000141142,0.000395668,5.63829E-05,0.000326015,4.97481E-05,0.000398035,0.00017282,0.000199795,8.08383E-07,3.49309E-05,0.007588655,0.00244278,0.001467512,0.000714293
160610-a,D746-2b    6/10/2016 11:23:25 AM,0.013432404,0.002497075,0.282850501,1.11438657,23.36615501,54.58073176,0.165247232,0.300824518,2.557973715,1.770117541,0.00318871,0.882969202,0.022970287,0.008246702,3.027385018,8.168525986,0.001788568,0.00442865,3.381335644,0.029405684,0.001574108,0.018573292,0.030228603,0.004038504,0.018426784,3.61694E-05,5.77616E-05,0.000349534,0.00020507,0.005074208,0.193806239,0.007888656,0.013390935,0.001601762,0.006143589,0.001173417,0.000213911,0.000855482,0.000110702,0.000693663,0.000140172,0.000377021,6.68674E-05,0.000395779,5.99951E-05,0.000479007,0.000172988,0.000261537,1.34778E-06,5.03111E-05,0.006183103,0.000988803,0.001589849,0.000330057
160610-a,D747-1a    6/10/2016 11:26:07 AM,0.009879028,0.002533055,0.371849585,1.570551491,24.25539978,49.33586916,0.653285732,0.300807558,3.650809945,3.240066143,0.003164546,0.739461748,0.023809738,0.010016538,0.035082963,6.65226647,0.001767377,0.004364336,8.906117155,0.039710775,0.007831209,0.025830301,0.025053793,0.011063647,0.021091486,5.07775E-05,0.000352595,0.000402599,0.000611144,0.007974011,0.038872871,0.006375654,0.009153455,0.001549878,0.006527102,0.001588435,0.000388467,0.001650787,0.000265984,0.001800004,0.000357427,0.001032294,0.000137899,0.000831912,0.000128392,0.000457386,0.000112691,0.000234922,-1.27974E-06,3.93211E-05,0.015154781,0.000931643,0.001381105,0.003954187
160610-a,D747-1b    6/10/2016 11:28:22 AM,0.012051425,0.002011348,0.273938022,1.045336348,22.64308281,55.27060604,0.239267538,0.535404571,3.186349275,1.543602757,0.00271464,0.719537386,0.021677755,0.006869093,0.024600847,6.442194931,0.001438211,0.003560754,7.86088829,0.020898246,0.004187194,0.02280709,0.014004312,0.005327817,0.018529398,4.64931E-05,0.0002028,0.00033362,0.000290941,0.007043111,0.034645572,0.004484358,0.007542271,0.001014858,0.004081907,0.00083388,0.00019191,0.000894161,0.000127369,0.000813037,0.000165588,0.000517577,6.26711E-05,0.000430663,6.60705E-05,0.000403485,0.000102801,0.000216959,-7.13367E-07,4.29899E-05,0.011674864,0.000352578,0.001218933,0.00131315
160610-a,D747-2a    6/10/2016 11:31:03 AM,0.008748739,0.00242979,0.322620208,1.602895913,24.48056925,49.13309907,0.341208893,-0.090120427,3.062967016,2.738583186,0.003803869,0.85343325,0.026725252,0.009788394,0.032600155,7.448277658,0.002010849,0.004756319,9.770638229,0.04453982,0.007064489,0.023533156,0.02486938,0.010599827,0.03156683,0.000188448,0.000364512,0.000467796,0.000722043,0.007195236,0.038147059,0.005077116,0.008696004,0.001039727,0.004252537,0.001058389,0.000250936,0.001310072,0.000237897,0.001681275,0.000350033,0.001018419,0.000139504,0.001001091,0.000132462,0.000731071,0.000158117,0.000362075,-1.81508E-06,4.90185E-05,0.020252078,0.001126969,0.001810007,0.004972809
160610-a,D747-2b    6/10/2016 11:33:19 AM,0.011211686,0.002348459,0.225310275,1.071768848,21.83356363,54.03621203,0.177818583,0.722699076,2.823077128,1.495335143,0.002849183,0.756879324,0.022303631,0.007160671,0.023935088,7.968099559,0.001896868,0.003818595,8.639147513,0.027778901,0.00448456,0.01980847,0.014634468,0.005575821,0.023988741,0.000164733,0.000206348,0.000325152,0.000365646,0.005646258,0.03302104,0.004179876,0.007370417,0.000859152,0.003445071,0.000777097,0.000164954,0.000764783,0.000136753,0.000876133,0.000164059,0.000568646,8.06324E-05,0.000592517,8.55628E-05,0.000520244,0.000135631,0.000237237,-6.84192E-07,5.0721E-05,0.014208518,0.000427734,0.001342112,0.001577408
160610-a,D748-1a    6/10/2016 11:35:59 AM,0.038647322,0.002608969,0.214427505,1.540479338,23.32799895,51.74806368,0.280260048,0.028893834,4.11543908,1.652535873,0.003212975,0.782093849,0.029946859,0.011415931,0.111553016,6.891634689,0.001826048,0.006744496,8.89757137,0.105464804,0.009418439,0.02957585,0.024728122,0.008881709,0.018849765,6.60515E-05,9.79662E-05,0.000431355,0.001277171,0.009504874,0.071469644,0.004110479,0.008067236,0.000967815,0.003917646,0.000933923,0.000218922,0.001141994,0.0002029,0.001351316,0.000258117,0.000784714,9.31375E-05,0.000632787,8.33468E-05,0.000430373,0.000131754,0.00034659,5.50513E-07,5.7738E-05,0.005591625,0.000859645,0.001530744,0.003167064
160610-a,D748-1b    6/10/2016 11:38:13 AM,0.035504477,0.002074868,0.161217014,1.253659456,21.45003492,55.20756693,0.148726542,-0.153041874,3.58745016,1.085443179,0.002942658,0.712408831,0.025283827,0.007564353,0.095801866,8.028217884,0.001765629,0.004159419,8.119660896,0.052485104,0.006098499,0.026035115,0.017865234,0.004918426,0.016783868,7.39474E-05,9.88043E-05,0.000358889,0.000625984,0.007924127,0.053809607,0.005379068,0.010996489,0.001278922,0.005229486,0.001059312,0.00020777,0.000952921,0.000134538,0.000815097,0.000161548,0.000460395,6.56659E-05,0.000448481,7.00712E-05,0.000387631,0.000119172,0.000291924,1.01951E-06,4.79553E-05,0.004519578,0.000530246,0.00169582,0.00162825
160610-a,D748-2a    6/10/2016 11:40:55 AM,0.032406889,0.002662764,0.204783934,1.429847963,24.00381988,50.5413532,0.228879485,0.907581045,3.859714031,1.8133194,0.003380155,0.823919333,0.027951623,0.009614929,0.195538917,7.709033168,0.001800492,0.004567287,7.918359457,0.094387011,0.009471023,0.027509774,0.025625503,0.005713706,0.020033127,5.66646E-05,3.00082E-05,0.000386203,0.000940168,0.008584326,0.053624616,0.004869874,0.009677323,0.001170611,0.004770242,0.000981472,0.000229086,0.001032879,0.000162703,0.001005987,0.000180209,0.000550118,8.1351E-05,0.000479345,7.29688E-05,0.000500826,0.000175289,0.000326004,9.58135E-07,5.4183E-05,0.004251106,0.000615809,0.001477124,0.002438446
160610-a,D748-2b    6/10/2016 11:43:10 AM,0.030490275,0.002093842,0.155884175,1.160404298,22.34600002,53.0823933,0.137205358,1.105020946,3.455214499,1.035144418,0.002981544,1.101210489,0.025367736,0.006362581,0.108125426,8.774277233,0.001735839,0.004068856,7.264878489,0.047401115,0.006335829,0.02493057,0.016938058,0.005025934,0.017184658,6.00563E-05,0.000121885,0.000302413,0.000494766,0.007691019,0.044440554,0.004552843,0.008784209,0.001056955,0.004331573,0.000922648,0.000203512,0.000819473,0.000128411,0.000762594,0.000166224,0.000460481,7.34962E-05,0.000465563,7.12171E-05,0.00042462,0.000280456,0.000326177,5.28352E-07,5.67682E-05,0.003573091,0.000316955,0.001374738,0.00106128
160610-a,D749-1a    6/10/2016 11:45:49 AM,0.010005772,0.000454554,0.555603013,1.207007581,20.41170817,45.9137546,0.157470709,0.474400576,1.800180488,4.343794977,0.002103518,0.554537292,0.010268355,0.003534137,0.053178758,4.601165228,0.000669918,0.001801064,4.157943448,0.072739871,0.001609753,0.006007367,0.046524857,0.00307828,0.016126144,0.001274137,0.000246347,0.000415063,0.012793145,0.000434252,0.203432562,0.003103389,0.00561325,0.000711047,0.003008432,0.000658134,0.000140631,0.000558217,8.34795E-05,0.000507728,0.00010044,0.000289006,4.34133E-05,0.000255782,3.8654E-05,0.000440794,0.000106815,0.000141422,1.73783E-06,9.6709E-06,15.35826742,0.000408562,0.000927054,0.000320997
160610-a,D749-1b    6/10/2016 11:48:05 AM,0.00922787,0.00037445,0.40445603,1.123931866,20.76987999,54.39296249,0.110756241,0.135272,2.441919699,1.607009921,0.00217009,0.52197654,0.012584809,0.00425923,0.023533819,4.762152226,0.000735672,0.001725333,2.991853171,0.033884406,0.00154387,0.010847022,0.020586874,0.0036983,0.017680449,0.001231901,0.000143475,0.000279174,0.00256544,0.000974171,0.080249989,0.003425877,0.006239903,0.000767964,0.0030384,0.000624546,0.000125343,0.000542359,8.93539E-05,0.000564478,0.000113826,0.000362802,4.91216E-05,0.000323088,4.84708E-05,0.00046911,0.000104187,0.00014199,0,2.0433E-05,10.49099855,0.000170381,0.001046519,0.000266777
160610-a,D749-2a    6/10/2016 11:50:46 AM,0.01192793,0.00086112,0.487900625,1.31723771,21.08762686,49.03618396,0.158097916,0.488488083,2.545641545,2.865284449,0.002070193,0.580186108,0.011237271,0.003840552,0.067800436,4.686549286,0.002354657,0.00198595,2.655028566,0.055318694,0.001253136,0.008204021,0.035847719,0.00323578,0.017409549,0.000996392,0.000188726,0.000297273,0.006500831,0.000699521,0.115924771,0.003631805,0.007122588,0.000850956,0.003441245,0.000713165,0.000139372,0.000637056,8.9539E-05,0.000537177,0.000107151,0.000317889,4.2181E-05,0.000295685,4.66578E-05,0.00046832,9.85307E-05,0.000128228,-2.64941E-07,1.70482E-05,13.72351121,0.000226307,0.001090196,0.00030833
160610-a,D749-2b    6/10/2016 11:53:02 AM,0.010334037,0.000751575,0.418126586,1.231908736,21.40680951,57.43547984,0.113328058,0.545024267,2.61815456,1.263688678,0.002130229,0.689406681,0.014973008,0.004983004,0.029054833,4.785754592,0.001470704,0.001713033,1.836078302,0.024103128,0.001220842,0.012207576,0.017669459,0.003228451,0.0187225,0.000828371,0.000122244,0.000274068,0.001129096,0.001241651,0.047615801,0.004149499,0.007657861,0.000898267,0.003667099,0.000734685,0.000153708,0.000603795,9.04274E-05,0.000580523,0.000114143,0.000316829,4.44243E-05,0.000307477,5.11213E-05,0.000500825,0.000108108,0.000195861,-9.04418E-07,1.8874E-05,7.440760138,9.3446E-05,0.001153532,0.000266842
160610-a,D231-1a    6/10/2016 11:55:42 AM,0.005877752,0.000517777,0.188126025,0.765390138,8.934252916,31.54973049,0.19210941,0.427909803,0.734348312,0.867953653,0.001059111,0.30829226,0.006230062,0.002115068,0.013582364,2.819855299,0.000596679,0.000918166,10.13936002,0.026800628,0.002604696,0.004676889,0.027134326,0.001191308,0.005413815,0.008163734,0.001151796,0.000323404,0.01753044,0.000344688,0.056244581,0.001732778,0.003359801,0.000432148,0.001929805,0.000408427,7.90836E-05,0.000290422,3.73845E-05,0.000207122,4.40481E-05,0.000113996,1.67389E-05,0.000114387,1.51718E-05,0.00012518,5.65932E-05,0.000179819,5.15389E-06,8.47031E-06,42.87972136,0.00064891,0.000466361,0.000201236
160610-a,D231-1b    6/10/2016 11:57:58 AM,0.005822892,0.000598808,0.211258265,0.766138748,9.521534544,32.57988196,0.198686122,0.687855743,0.838398679,0.887104714,0.001116162,0.341405823,0.006797545,0.002430962,0.013064791,3.021638734,0.000566694,0.00072553,8.016642926,0.025613191,0.002404181,0.004932035,0.027942144,0.001273927,0.005888134,0.008139183,0.001127321,0.000361334,0.019670965,0.000327831,0.058687501,0.001940782,0.003730214,0.000477764,0.002139192,0.00045176,9.09005E-05,0.000312176,4.24525E-05,0.000255453,4.28192E-05,0.000125366,1.79994E-05,0.00012918,1.79431E-05,0.000146229,5.9798E-05,0.000188345,4.88418E-06,1.13207E-05,42.73033288,0.000705051,0.000515701,0.000224397
160610-a,D231-2a    6/10/2016 12:00:38 PM,0.006276838,0.000546356,0.201908632,0.744626634,8.801562795,31.48744872,0.197514338,0.486607578,0.763303676,0.890642463,0.000979245,0.293721087,0.006030091,0.001957763,0.012392558,2.649045232,0.00052888,0.000851163,10.095445,0.018160246,0.002495262,0.005099095,0.029192859,0.000922139,0.004392415,0.007840004,0.001097614,0.000302044,0.017990429,0.000390981,0.133726515,0.001552131,0.003212123,0.000428539,0.001924611,0.00039243,8.21006E-05,0.000258061,3.44713E-05,0.000197946,3.33119E-05,9.30441E-05,1.29379E-05,8.97883E-05,1.27723E-05,0.000102852,7.55812E-05,0.000185022,6.64918E-06,9.3428E-06,43.12701117,0.000747081,0.000379423,0.000159956
160610-a,D231-2b    6/10/2016 12:02:54 PM,0.006233276,0.000765194,0.26534647,0.753486255,9.478876294,32.90949992,0.219943221,0.623325782,0.839405839,0.99272998,0.001082921,0.334291902,0.006776105,0.002318618,0.012240467,2.91366104,0.000592706,0.000860787,7.766962586,0.018246959,0.00237867,0.005183645,0.031018954,0.001031763,0.004659154,0.007915255,0.001098985,0.000369119,0.02025766,0.000394758,0.117154642,0.001761209,0.003618386,0.000465686,0.002134281,0.000441699,8.63917E-05,0.000315511,3.90233E-05,0.000216895,3.92957E-05,0.000101701,1.36609E-05,8.26252E-05,1.50426E-05,0.000113035,8.83598E-05,0.000197991,4.51952E-06,1.38077E-05,42.65073575,0.000816606,0.000412869,0.000176719
160610-a,D232-1a    6/10/2016 12:18:57 PM,0.010581674,0.000390868,0.301533353,0.343769995,7.288024324,39.46554807,0.537610591,1.051424547,0.791594306,0.703025276,0.000641409,0.338386569,0.022393189,0.00292474,0.009756758,1.594728077,0.000371593,0.000472064,22.51515176,0.009648567,0.012838828,0.003381983,0.032234863,0.00110884,0.008634309,0.003178312,0.000743595,0.000279765,0.023159368,0.000426315,0.180207396,0.0010146,0.001802979,0.000215162,0.000768741,0.000179841,3.23931E-05,0.000184004,2.39406E-05,0.000157684,3.07156E-05,9.46741E-05,1.199E-05,0.000109746,1.41857E-05,0.000204948,5.59645E-05,0.000418363,3.98543E-06,2.38732E-05,24.73742591,0.000994239,0.000516867,0.00154388
160610-a,D232-1b    6/10/2016 12:21:11 PM,0.011960224,0.000394065,0.283097803,0.473491732,10.30187432,40.44288404,0.568882866,1.075509983,0.799441697,1.182806812,0.000891612,0.45281054,0.024401856,0.003094901,0.012198304,1.87157941,0.000435315,0.000551271,16.48610776,0.009168151,0.012819068,0.00378564,0.049562884,0.00142613,0.011367999,0.003139355,0.000858136,0.000342286,0.025592888,0.00050483,0.268620284,0.001467524,0.002629919,0.000297418,0.001066385,0.00024133,6.53959E-05,0.000200446,3.17658E-05,0.000249945,4.83712E-05,0.000125917,1.88156E-05,0.000110826,1.45593E-05,0.000239454,8.71237E-05,0.000547764,2.00866E-06,2.99817E-05,25.60935186,0.001076021,0.000711218,0.001783795
160610-a,D232-2a    6/10/2016 12:23:53 PM,0.011186453,0.001000465,0.271493264,0.353654685,7.475242708,41.89665217,0.540309403,0.558242634,0.797536118,0.652866578,0.000687501,0.288288308,0.019508311,0.001556527,0.008647358,1.60354258,0.000261256,0.000562129,21.19488571,0.008243926,0.009094075,0.003421954,0.043376453,0.000945847,0.009898076,0.002821054,0.000764418,0.00023474,0.024310901,0.000465963,0.269538384,0.000908567,0.001626633,0.000196333,0.000698274,0.000132974,2.85624E-05,0.000124226,1.75904E-05,0.000160886,3.29028E-05,7.2295E-05,1.15466E-05,8.54286E-05,1.04156E-05,0.000223284,6.29025E-05,0.000493045,1.35997E-06,2.45966E-05,23.94349139,0.000775815,0.000479788,0.001101237
160610-a,D232-2b    6/10/2016 12:26:08 PM,0.011569412,0.000633561,0.257053568,0.472223372,9.811078825,41.13866589,0.556179653,0.461769494,0.791112361,1.099863152,0.000724698,0.351230443,0.023364461,0.001915262,0.010922937,1.911874328,0.00032506,0.000540508,15.45872691,0.009420851,0.010058618,0.00348424,0.086269389,0.001271539,0.013305853,0.002804329,0.000934142,0.000265151,0.028288386,0.000442861,0.392907144,0.001249926,0.002217689,0.000253542,0.000975641,0.000181382,5.41683E-05,0.00011716,2.70318E-05,0.000176464,3.60548E-05,0.000102621,1.60973E-05,0.000108637,1.62582E-05,0.000287531,7.63905E-05,0.000563884,0,3.03085E-05,27.08146224,0.000820467,0.000659757,0.001340352
160610-a,D241-1a    6/10/2016 12:28:48 PM,0.011538474,0.000992165,0.253800844,0.498115685,10.49439961,39.84474521,0.564997839,0.601479739,1.075545753,0.983078689,0.000955659,0.331304915,0.019822469,0.008061086,0.012763686,6.511434929,0.000725102,0.001081475,6.702844246,0.098161637,0.049531963,0.005835567,0.019321298,0.005543407,0.023458837,0.001705614,0.001410454,0.000593159,0.046994475,0.000388274,0.031303237,0.00149896,0.002853254,0.000352372,0.001513865,0.000445816,0.00010516,0.000603513,0.00012884,0.000883185,0.000164914,0.000493941,5.92869E-05,0.000420673,5.79181E-05,0.000493609,8.66967E-05,0.002034438,4.09894E-06,1.899E-05,31.77306509,0.003419368,0.000711624,0.008648885
160610-a,D241-1b    6/10/2016 12:31:04 PM,0.010861893,0.000783623,0.223666477,0.558257608,10.42850955,37.47592915,0.557592788,0.487434246,0.925489059,1.056546877,0.000952821,0.356511404,0.020633478,0.00640185,0.015492331,8.167346427,0.000902157,0.001082415,6.344217729,0.103717979,0.076351297,0.004911249,0.019446705,0.005794026,0.023806374,0.00174822,0.001314576,0.00062275,0.049475312,0.00036062,0.030463151,0.001606476,0.00303327,0.000401919,0.00165016,0.000467373,0.000118999,0.000647208,0.000146977,0.000991275,0.000186432,0.000508379,6.98062E-05,0.000414172,5.8986E-05,0.000511685,8.80857E-05,0.00218599,2.13046E-06,1.90625E-05,33.01704283,0.00355362,0.000763779,0.008907233
160610-a,D241-2a    6/10/2016 12:33:44 PM,0.010975855,0.00103435,0.229886493,0.52076057,10.20249753,41.36056298,0.546154479,0.373765259,0.949187841,1.062771227,0.000951165,0.371530578,0.017873686,0.008388793,0.013884216,5.70639961,0.00076357,0.000917029,6.429992274,0.084784939,0.059305747,0.005345705,0.0173321,0.00572822,0.050901561,0.001915882,0.001174275,0.000594277,0.041611924,0.000456764,0.025905031,0.001819813,0.003768246,0.000538673,0.00233333,0.000668029,0.000151326,0.000780724,0.000165922,0.001072081,0.000201028,0.000569252,7.70591E-05,0.000443752,6.77127E-05,0.000989222,8.20579E-05,0.001812858,9.37458E-07,2.09677E-05,31.86736528,0.004655006,0.000804117,0.008258669
160610-a,D241-2b    6/10/2016 12:36:00 PM,0.011973883,0.000996791,0.232243206,0.582856164,10.4256934,38.10269612,0.54371477,0.44048761,0.843676163,1.189094005,0.000980803,0.394929239,0.01904117,0.008067462,0.016921233,7.115651106,0.000978132,0.001116397,6.063166403,0.085632927,0.091673531,0.004785507,0.017903433,0.006285895,0.060640052,0.002007578,0.001262977,0.000674514,0.043961513,0.000417364,0.025901319,0.001880118,0.004036008,0.000550003,0.002279846,0.000735906,0.00016784,0.000874128,0.000183243,0.00113499,0.00022062,0.00063862,8.05232E-05,0.000525734,7.54874E-05,0.001215499,8.61488E-05,0.001994937,1.12579E-06,2.13722E-05,33.63377173,0.004839934,0.000875893,0.00837962
160610-a,D250-1a    6/10/2016 12:38:40 PM,0.020899481,0.000785632,0.182405442,0.489097763,7.866972646,33.2783576,0.293307427,0.164894127,0.573443482,1.325169866,0.00065785,0.158556828,0.01390986,0.00042463,1.018979747,1.154991514,0.000453833,0.000313365,8.060443701,0.455441689,0.016102904,0.002334421,0.024754699,0.008043952,0.006480572,0.010196573,0.00289582,0.000229047,0.031357821,0.000145916,0.065349894,0.003577986,0.006718214,0.000812906,0.00299554,0.000778108,0.000218472,0.001069029,0.000208093,0.00125421,0.000224338,0.000566315,6.44611E-05,0.000387052,4.98203E-05,0.000175267,0.000128686,0.00087906,1.19945E-05,7.70447E-06,44.74557008,0.002009152,0.001036868,0.003858542
160610-a,D250-1b    6/10/2016 12:40:54 PM,0.020613509,0.000406773,0.17432525,0.479307787,8.620789025,33.88625264,0.239037396,0.417317834,0.654877417,1.322109115,0.000689214,0.162532075,0.014092255,0.000427265,0.983483934,1.156651035,0.000441405,0.00033446,6.338518653,0.440544852,0.017617582,0.00256721,0.025583314,0.007993087,0.006632398,0.010125261,0.00288924,0.000222112,0.033105483,0.000157018,0.071614428,0.003500956,0.006596379,0.000792171,0.002991633,0.000817731,0.000215217,0.001069173,0.000201867,0.001243731,0.000223095,0.00058212,6.23868E-05,0.000370523,4.83406E-05,0.00018932,0.000131103,0.000911384,7.99663E-06,8.5628E-06,44.88165061,0.002147106,0.001084058,0.003895507
160610-a,D250-2a    6/10/2016 12:43:36 PM,0.020812222,0.000479744,0.156745392,0.324946377,7.303982894,33.56922182,0.246623766,0.207502176,0.593463011,0.835829605,0.000620594,0.150733362,0.012665635,0.000445449,1.030162658,1.196541305,0.000461508,0.000291347,9.090191371,0.62803173,0.016565717,0.002553626,0.030870527,0.006737159,0.005751502,0.011248097,0.003428406,0.000192787,0.03181561,0.000158668,0.136217288,0.003492189,0.00659579,0.000772758,0.003028324,0.000704425,0.000186867,0.000967951,0.000173061,0.00101707,0.000188633,0.000453594,5.56061E-05,0.000317915,4.20059E-05,0.000138507,0.000101561,0.000814155,9.7825E-06,2.17621E-05,44.35811149,0.001984983,0.000816773,0.00471345
160610-a,D250-2b    6/10/2016 12:45:50 PM,0.020272043,0.000206809,0.176037645,0.322356296,7.902973217,34.64970217,0.220002363,0.38611416,0.690502196,0.808242606,0.000694267,0.15675102,0.012754181,0.000418062,0.99762323,1.216752276,0.00043177,0.00028191,7.12233515,0.612289556,0.01802205,0.002815846,0.031881379,0.006854785,0.006194972,0.011162822,0.003600864,0.000195883,0.033497561,0.000163345,0.124043789,0.003567263,0.006741258,0.000795039,0.003082182,0.000729408,0.000183835,0.0010039,0.00016742,0.001073401,0.000188337,0.000466457,5.50281E-05,0.000295384,4.17708E-05,0.000177238,0.000103779,0.000836887,1.05646E-05,5.62309E-06,44.4376215,0.002056823,0.000877034,0.004745643
160610-a,D251-1a    6/10/2016 12:48:32 PM,0.011565224,0.00141836,0.08831228,0.434780787,9.700929636,25.93857839,0.091417768,0.219202003,0.434962818,0.634637485,0.001118725,0.33781425,0.029696152,0.001793436,0.013185655,6.631089613,0.000642443,0.000846061,10.65591018,2.005791609,0.033701839,0.002663878,0.022030362,0.003800936,0.009991546,0.009032581,0.011162657,0.00029058,0.037859538,0.000270692,0.035880588,0.003752794,0.006645671,0.000808641,0.003256607,0.000683584,0.00015097,0.000696488,0.000106776,0.000648362,0.000127031,0.000357926,4.63241E-05,0.000301014,4.29575E-05,0.000262652,0.000117047,0.001114555,1.98919E-05,4.33168E-06,42.57137924,0.003335442,0.001069619,0.004694003
