DataFile,SampleNo,7Li,9Be,23Na,24Mg,27Al,29Si,31P,33S,39K,43Ca,45Sc,47Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,75As,85Rb,88Sr,89Y,90Zr,107Ag,111Cd,118Sn,121Sb,133Cs,137Ba,139La,140Ce,141Pr,146Nd,147Sm,153Eu,157Gd,159Tb,163Dy,165Ho,166Er,169Tm,172Yb,175Lu,178Hf,181Ta,182W,197Au,205Tl,208Pb,209Bi,232Th,238U
160811-A,D058-2a    8/11/2016 11:43:40 AM,0.010919676,0.001646581,0.153199168,0.680458441,7.522251736,35.4794038,0.388495524,0.422401307,1.293623139,4.272654332,0.001092152,0.378177163,0.039891828,0.012386865,0.019406464,2.210656081,0.000464427,0.001167365,14.51558263,0.017766474,0.021110502,0.006364856,0.099437335,0.030705783,0.00865118,0.01117802,0.000957761,0.000237726,0.013980276,0.001257171,0.467984259,0.001626332,0.003560992,0.000446272,0.001815538,0.001194354,0.000382184,0.003080762,0.000567504,0.003722234,0.000708068,0.001588609,0.000167461,0.000765404,9.84E-05,0.000190689,4.82E-05,0.001458148,3.01E-05,1.50E-05,31.85940622,0.017792054,0.000486665,0.017338849
160811-A,D058-2b    8/11/2016 11:45:55 AM,0.012246279,0.001028637,0.147404462,0.545423625,7.877249723,33.71997867,0.315410109,0.210670803,1.177697421,4.36258408,0.001149151,0.400778283,0.039401466,0.008812398,0.017221651,2.065477166,0.000412609,0.001374831,14.41456777,0.023710926,0.0214964,0.006046885,0.112274392,0.035010936,0.010049402,0.012442499,0.000997327,0.000201157,0.014819373,0.001295479,0.515382157,0.001831524,0.003606066,0.000457888,0.002200542,0.001257176,0.000432417,0.003553239,0.00064884,0.004233744,0.000798692,0.001894095,0.000175689,0.000907727,0.000111956,0.000235552,0.000053589,0.001457938,2.93E-05,1.22E-05,33.86589334,0.018248372,0.000537539,0.018806535
160811-A,D059-1a    8/11/2016 11:48:37 AM,0.008713585,0.000614597,0.214607611,0.759771912,16.25119569,39.97499703,0.183284664,0.668689006,1.686250873,2.3062969,0.001173639,0.358660717,0.034817905,0.057860536,0.039340604,9.492253345,0.001222145,0.001572931,4.695352794,0.034386495,0.005663278,0.005012991,0.052098629,0.004744977,0.009439617,0.005585412,0.000391464,0.000542835,0.017764873,0.000240277,0.267721908,0.002459057,0.005800226,0.00062906,0.002428775,0.000515059,0.000124783,0.000624588,9.71E-05,0.000655667,0.000123523,0.000363789,4.58E-05,0.000268546,4.04E-05,0.000296689,0.000162352,0.000775533,2.54E-06,2.42E-05,22.83382948,0.006903618,0.001459945,0.002099995
160811-A,D059-1b    8/11/2016 11:50:53 AM,0.008889012,0.000771219,0.253434962,0.539922937,21.56039509,36.95943111,0.143174106,0.530421677,1.84283522,2.291491888,0.001178387,0.346407746,0.029677414,0.030910133,0.022058414,6.911150225,0.000388913,0.001691815,3.581258613,0.016486154,0.00658869,0.004794307,0.054038101,0.004551299,0.011756387,0.006706871,0.000323103,0.000552903,0.014080422,0.000282894,0.252565067,0.003461966,0.007912557,0.000866558,0.00329721,0.000680143,0.000121637,0.000681551,0.000100083,0.000703474,0.000122252,0.000316191,4.50E-05,0.000267654,3.64E-05,0.000423468,0.000246909,0.000696644,0.000000748,3.87E-05,24.54151395,0.006169152,0.002249518,0.001833148
160811-A,D059-2a    8/11/2016 11:53:34 AM,0.012541959,0.000336256,0.172363382,0.978512828,13.39737303,38.77777635,0.240328352,0.306620118,1.74174626,1.133890383,0.001252259,0.426413515,0.032968028,0.037646274,0.041154068,10.83357375,0.000802512,0.001839712,8.020030899,0.046601372,0.006063699,0.0060623,0.041476499,0.002597288,0.009785217,0.005992836,0.000631065,0.000583184,0.016701771,0.000263657,0.219081311,0.001930998,0.005113133,0.000519112,0.001943706,0.000361801,0.000100327,0.000398034,6.10E-05,0.000407324,8.17E-05,0.000245445,2.91E-05,0.000173769,2.94E-05,0.000348604,0.000112745,0.000852563,1.79E-06,2.48E-05,23.46560957,0.006218214,0.000935543,0.001491167
160811-A,D059-2b    8/11/2016 11:55:49 AM,0.013030816,0.000713212,0.174156734,0.62520287,13.69097156,37.84944135,0.19933782,0.581948146,1.517778089,0.901372379,0.001301798,0.427363183,0.034854308,0.004424509,0.031391185,9.621081167,0.000582825,0.001102813,7.322012142,0.019915143,0.007993878,0.005377118,0.049868421,0.003052037,0.011864247,0.007080602,0.000596081,0.000427403,0.017185619,0.00023508,0.234203835,0.002118791,0.00504245,0.000529587,0.001953707,0.000479121,0.000102421,0.000430973,8.04E-05,0.000506012,9.63E-05,0.000280642,3.77E-05,0.000212341,3.04E-05,0.000312623,0.00014091,0.001111025,2.61E-06,3.40E-05,26.62038222,0.007334632,0.001136201,0.001778478
160811-A,D060-1a    8/11/2016 11:58:31 AM,0.014854967,0.001106758,0.11234088,0.749835212,10.26770433,34.15357007,0.170243526,0.184218302,0.791343937,0.816348883,0.00110681,0.368561484,0.013214968,0.052801813,0.190977224,3.340223681,0.001278225,0.001369273,9.915988608,3.053368571,0.004289378,0.002458723,0.012241473,0.004968406,0.018068497,0.003733465,0.005831236,0.001071275,0.061239255,0.000109779,0.057022638,0.005722398,0.012564654,0.001314225,0.004593255,0.00080309,0.000224168,0.000777395,0.000125243,0.000795136,0.000142826,0.000384745,5.35E-05,0.000362305,4.78E-05,0.000479283,0.000338025,0.000320983,2.25E-06,1.68E-05,35.58371909,0.009629668,0.002199092,0.003892423
160811-A,D060-1b    8/11/2016 12:00:46 PM,0.009023034,0.000313722,0.114052747,0.832930706,15.25208052,31.01397378,0.14033708,0.180542736,0.764438649,1.039921797,0.001307799,0.427810913,0.012807609,0.063592697,0.238076214,4.397550383,0.000482978,0.00135521,7.796630502,3.206143356,0.004108561,0.002338028,0.020894432,0.005019524,0.02039887,0.003226708,0.004697243,0.001003701,0.05558974,9.92E-05,0.092678178,0.006424029,0.012024829,0.001421912,0.004972054,0.000913761,0.000254702,0.000815025,0.000118332,0.000760077,0.000145352,0.000377027,4.81E-05,0.000337085,4.38E-05,0.000514775,0.000363419,0.000453729,0,3.14E-05,34.25153951,0.009152021,0.002362087,0.003500219
160811-A,D060-2a    8/11/2016 12:03:25 PM,0.012278581,0.000948393,0.161919442,0.921841488,16.09606059,36.26990731,0.191708363,0.087908809,1.039863594,1.106531146,0.001568289,0.570736904,0.015524971,0.063927216,0.276343561,3.593071562,0.000543809,0.001403608,5.75087479,3.422682779,0.002634143,0.002524297,0.023156418,0.011421681,0.02016078,0.00261941,0.003071585,0.001121701,0.060637208,0.000125409,0.108001361,0.006348082,0.013284997,0.001409951,0.0052497,0.001131971,0.000305762,0.001381693,0.000240348,0.001648416,0.000304561,0.000836004,0.000110824,0.000641939,8.83E-05,0.000729549,0.000457126,0.000261943,0.000000542,5.10E-05,30.12790017,0.007556233,0.003956497,0.004985198
160811-A,D060-2b    8/11/2016 12:05:41 PM,0.008397374,0.00076867,0.305288067,0.601392248,20.59836474,33.38544976,0.083954575,0.254611128,1.381765741,1.407390068,0.001094189,0.361843998,0.008828003,0.025859996,0.179153298,2.658586639,0.000317038,0.000718148,3.718962197,2.153929384,0.003380487,0.002730797,0.068238916,0.007751654,0.013190933,0.002546439,0.002049741,0.000728331,0.037920849,8.09E-05,0.277270376,0.004484859,0.008680626,0.000944337,0.003507666,0.000732904,0.000199023,0.000936536,0.000168957,0.001131294,0.000202894,0.000522895,6.56E-05,0.000442085,0.000062017,0.00051744,0.000303213,0.000187934,5.86E-07,0.000024212,32.41401647,0.004626288,0.002622859,0.003054613
160811-A,D061-1a    8/11/2016 12:08:21 PM,0.012071631,0.00063606,0.134620232,0.541167663,8.031898454,34.50216,0.427700108,0.362378236,0.817732024,1.503717166,0.000867966,0.339423991,0.01459695,0.002832356,0.021895053,0.980716664,0.000586987,0.000813491,7.968844019,0.046968578,0.006558787,0.002017981,0.014665582,0.003680946,0.010835868,0.002674181,0.001241886,0.001204368,0.070371066,0.00011002,0.299863665,0.003753007,0.008559679,0.000918777,0.003254629,0.000576408,0.000131554,0.000491253,6.90E-05,0.00040787,6.87E-05,0.000204226,2.87E-05,0.000165367,2.43E-05,0.000319873,0.000247082,0.001139008,3.62E-06,2.73E-05,43.83375822,0.017779598,0.001823967,0.001395895
160811-A,D061-1b    8/11/2016 12:10:36 PM,0.01050498,7.42E-05,0.119388629,0.603197602,10.77977791,33.9470919,0.402412379,-0.094055871,0.782509874,1.958345238,0.000962564,0.396925266,0.015144167,0.002438329,0.022314747,1.012542796,0.000640681,0.000749163,6.234855446,0.045216288,0.006802617,0.002118401,0.025079545,0.003721541,0.011342423,0.002654271,0.001387252,0.001157869,0.070907024,0.000110406,0.495379003,0.00430019,0.009499281,0.001004465,0.003774397,0.000635264,0.00013484,0.000544206,6.66E-05,0.000433112,7.39E-05,0.000202029,2.44E-05,0.000150218,2.00E-05,0.000343686,0.00030935,0.001138891,1.58E-06,2.71E-05,43.09487654,0.01737554,0.001908449,0.001459219
160811-A,D061-2a    8/11/2016 12:13:16 PM,0.011801262,0.000239702,0.207603449,0.553205246,5.787873884,39.48176429,0.488164994,0.032053068,1.006853933,1.175022773,0.000644603,0.312491271,0.01526304,0.003144054,0.020244198,1.188839147,0.000357836,0.000600982,6.609241105,0.098744266,0.003978284,0.003083024,0.011159973,0.002531076,0.006470934,0.001140148,0.001206616,0.001084646,0.088594461,0.000167993,0.266460273,0.002789467,0.007885249,0.000760632,0.002626066,0.00044833,9.04E-05,0.000370182,5.01E-05,0.0002484,4.63E-05,0.000131747,1.57E-05,0.00010673,1.54E-05,0.000201997,0.000196333,0.00106005,3.49E-06,4.59E-05,42.58130064,0.018889866,0.001236503,0.001449987
160811-A,D061-2b    8/11/2016 12:15:32 PM,0.010232789,0.00088765,0.213540957,0.735077768,10.68458082,37.61912147,0.403947617,0.708803598,0.930697916,1.942938355,0.000890734,0.417761734,0.017051399,0.002830977,0.020998899,1.244236441,0.000414417,0.001168054,5.403374936,0.054824535,0.003461989,0.002680757,0.024810744,0.002832436,0.008773687,0.000960443,0.001044452,0.001016935,0.080060975,0.000139444,0.53962143,0.004309187,0.010458535,0.00106045,0.00377624,0.000746586,0.000144635,0.000401049,6.95E-05,0.000368454,6.14E-05,0.000137268,2.21E-05,0.000134433,1.57E-05,0.000217274,0.000316094,0.001063533,0,2.78E-05,38.8783444,0.016199369,0.001672491,0.001669116
160811-A,D062-1a    8/11/2016 12:18:14 PM,0.009781658,0.000796501,0.169097853,0.394899519,9.420635151,29.60667059,1.607443255,0.477041016,1.177075559,1.484347215,0.000842578,0.199175342,0.271995567,0.030677757,0.169934149,10.03430573,0.003073925,0.004174669,5.004988601,0.178773808,0.015783215,0.003571107,0.018970118,0.006582121,0.00777967,0.003313543,0.001425372,0.000394475,0.017134043,0.000117603,0.027394737,0.003935938,0.00858419,0.001057662,0.004350602,0.001005351,0.00023972,0.001038756,0.000174843,0.001107915,0.000236815,0.000563957,7.06E-05,0.000430566,5.72E-05,0.000232223,0.000137551,0.000331779,2.88E-06,0.000014097,39.61407906,0.009696712,0.001259102,0.003196116
160811-A,D062-1b    8/11/2016 12:20:30 PM,0.009208126,0.000464671,0.239282833,0.265405257,13.94871816,30.69007554,0.591977863,0.700906741,1.63817043,0.666308918,0.00085427,0.17394329,0.112875171,0.025041439,0.07931935,5.939686996,0.001663764,0.002037096,3.678422109,0.089132214,0.012584889,0.003953374,0.013637699,0.004647074,0.008163207,0.003521514,0.001073416,0.000358376,0.012711958,0.000118782,0.014766854,0.002079166,0.004752941,0.000540221,0.002113858,0.000547831,0.000128824,0.000642037,0.000110674,0.000792813,0.000169505,0.000441136,5.27E-05,0.000372946,4.24E-05,0.000271632,0.000180229,0.000274347,2.75E-06,0.000007501,41.04434272,0.008858508,0.001303538,0.002940342
160811-A,D062-2a    8/11/2016 12:23:10 PM,0.008712639,0.000301593,0.135590437,1.046082117,10.49735568,35.43428769,0.46331457,0.21802347,1.593893039,1.227189154,0.001298794,0.310990191,0.014362604,0.008123321,0.184431641,21.77249837,0.005423348,0.008976192,4.23593492,0.323570078,0.006609395,0.004551029,0.010760087,0.00492156,0.009359761,0.001910184,0.001041858,0.000572546,0.029932419,0.000185357,0.026967428,0.002538429,0.005273617,0.000640595,0.003609955,0.000524451,0.000141533,0.000564891,0.000117947,0.000783206,0.000140231,0.000432686,5.43E-05,0.000360883,0.00005217,0.000264949,0.000146153,0.000269017,1.29E-06,2.24E-05,22.38655389,0.006631774,0.00112397,0.002580201
160811-A,D062-2b    8/11/2016 12:25:24 PM,0.008440788,0.001069944,0.166835931,0.863747322,12.81524732,34.26789633,0.427718015,0.28445521,1.725241308,1.122430944,0.001269035,0.306821285,0.012646183,0.007137254,0.159508671,18.55181751,0.004733673,0.006813668,3.695456901,0.263456375,0.007729112,0.003707474,0.013584445,0.005188925,0.009227362,0.00198741,0.000943643,0.0006329,0.022431043,0.000330335,0.027461224,0.002755585,0.006635006,0.000703622,0.002893009,0.00066146,0.000166599,0.000710756,0.000137543,0.000890268,0.000161556,0.000513396,6.65E-05,0.000335601,5.71E-05,0.000304054,0.000182358,0.000226202,4.51E-06,2.74E-05,25.18605315,0.00662942,0.001433356,0.002483929
160810-A,D063-1a    8/10/2016 10:55:22 AM,0.024223152,0.000605845,0.445931859,0.699104271,10.60715599,33.01152367,0.400308045,0.239124761,0.706449175,1.269092839,0.000893489,0.28479325,0.041745407,0.000416847,0.241137304,2.563764588,0.000649692,0.000521,4.534291592,3.55943472,0.006111024,0.002222509,0.034717169,0.006557598,0.010880238,0.004291021,0.000118629,0.002450044,0.022206124,0.000338119,0.218931739,0.006339725,0.009821779,0.001308767,0.004989437,0.000939985,0.000364319,0.000966074,0.000163457,0.000979801,0.000193359,0.000542455,7.09E-05,0.000420292,0.000055553,0.000316101,0.000176138,0.000300321,1.45E-05,1.57E-05,41.0256483,0.001562245,0.00164622,0.003172843
160810-A,D063-1b    8/10/2016 10:57:36 AM,0.027692529,0.000333206,0.319188508,0.698166068,10.44767031,32.73353627,0.387822936,0.046819694,0.68745947,1.257741128,0.000869586,0.283940808,0.041749178,0.000571865,0.249952247,2.848223292,0.000752024,0.000654392,4.554044568,3.703725468,0.006152524,0.002167005,0.033803574,0.006316522,0.010468411,0.005623805,0.000104018,0.002213083,0.024313226,0.000123498,0.198987325,0.006240031,0.00972609,0.001261022,0.004811831,0.001000728,0.000326457,0.000963231,0.000153164,0.000975237,0.000185645,0.000547663,6.79E-05,0.000405728,5.10E-05,0.000288788,0.000168446,0.000280737,2.00E-05,1.92E-05,41.38511068,0.001607673,0.001590913,0.003011311
160810-A,D063-2a    8/10/2016 11:00:16 AM,0.027816621,0.000543041,0.56166909,0.606437336,10.39364026,34.09307581,0.356872288,0.026969303,1.017247639,1.238308617,0.00089408,0.296930661,0.029639046,0.000587186,0.231879976,2.761390427,0.000736393,0.000868607,4.577483398,3.543888956,0.005872064,0.002862567,0.043136436,0.006710368,0.0109425,0.003667543,3.56E-05,0.007913996,0.02469281,0.000171015,0.14158381,0.005338429,0.009293019,0.001102744,0.004446508,0.000922534,0.000290715,0.000952408,0.000146828,0.000980528,0.000197931,0.000541638,7.66E-05,0.000435993,6.00E-05,0.000274697,0.00012049,0.000268832,2.25E-05,2.18E-05,39.9550694,0.000996995,0.001363693,0.002608284
160810-A,D063-2b    8/10/2016 11:02:32 AM,0.030759793,0.000328343,0.449123067,0.600929513,10.36561795,34.40795151,0.353007654,0.131066348,0.96650765,1.226390668,0.000924813,0.300881273,0.029171082,0.000707408,0.232154797,2.791883585,0.000768793,0.00086529,4.438265349,3.533840229,0.005788939,0.002947974,0.042822142,0.006547658,0.010547734,0.005021928,6.55E-05,0.008317321,0.024129633,0.000177702,0.139306593,0.005329605,0.008997972,0.001116301,0.004400985,0.000881561,0.000277914,0.000848349,0.000147025,0.000931251,0.000198144,0.000534635,7.25E-05,0.000385748,5.71E-05,0.00028894,0.000117678,0.000278885,2.07E-05,2.68E-05,39.86334961,0.001001425,0.001374959,0.002543768
160810-A,D065-1a    8/10/2016 11:05:14 AM,0.010751545,0.001458404,0.149899689,1.788960327,27.8385387,48.334055,0.166782268,-0.153025128,2.840068361,1.351666462,0.002457301,0.90181981,0.012048164,0.005984228,0.034760772,12.58570407,0.001489538,0.003841013,0.618841605,0.257484073,0.001533586,0.00987709,0.019049665,0.005938265,0.024843019,0.001536134,0.001059778,0.001128314,0.000679511,0.000739792,0.11217544,0.009356237,0.020572441,0.002311538,0.008355272,0.001624158,0.000265322,0.001262821,0.000174716,0.000966859,0.00017912,0.000573265,7.87E-05,0.000522592,8.09E-05,0.000678671,0.000565184,0.000280337,0,5.16E-05,3.012395847,0.002073184,0.004407586,0.001076934
160810-A,D065-1b    8/10/2016 11:07:28 AM,0.010825011,0.001303962,0.167960939,1.304825947,31.98602493,49.18384884,0.155144111,-0.24602634,2.88933047,1.373558867,0.002077736,0.878937733,0.00914639,0.004081706,0.023358716,8.744575483,0.001050024,0.002685839,0.496407707,0.128764955,0.000695697,0.009258936,0.020964698,0.005083877,0.022861082,0.001952759,0.000806098,0.001075739,0.000273838,0.000553983,0.170795552,0.012498758,0.02639913,0.002941407,0.010669027,0.002027966,0.000367533,0.001560222,0.000189859,0.000985449,0.000181342,0.000457325,6.37E-05,0.000395154,6.44E-05,0.000766664,0.000694845,0.00021497,1.98E-06,4.87E-05,2.579263903,0.00165159,0.005168603,0.001182164
160810-A,D065-2a    8/10/2016 11:10:10 AM,0.009648261,0.00159874,0.14466228,1.421947842,25.35599082,48.41842306,0.161136154,0.416198598,2.861022414,1.265091336,0.002558589,0.859104293,0.013195375,0.006742351,0.022811073,15.03257313,0.001373495,0.00390983,0.516726003,0.261127395,0.000992486,0.009974212,0.015865539,0.005993955,0.018564989,0.001284824,0.001242279,0.001118842,0.000510796,0.000621512,0.074310358,0.007655718,0.015846081,0.001697656,0.006454096,0.00131488,0.000215506,0.001244408,0.000172884,0.001055878,0.000195504,0.000549724,7.61E-05,0.000462081,8.16E-05,0.000519594,0.000334989,0.000278303,0.000001789,3.19E-05,3.048714857,0.002972778,0.002973187,0.00082975
160810-A,D065-2b    8/10/2016 11:12:24 AM,0.010137524,0.001982299,0.15293918,1.1437153,28.7050093,47.85552,0.136023966,0.006427717,2.91593731,1.192156889,0.002450029,1.059255295,0.012420202,0.005443546,0.016330108,13.12757809,0.001222659,0.003358861,0.430115526,0.161791147,0.000562682,0.009928669,0.017490198,0.005490949,0.047226262,0.001552843,0.001071273,0.001065553,0.000256561,0.000597917,0.114411141,0.008073028,0.01620858,0.00174775,0.006618246,0.001236643,0.000196195,0.001099817,0.000142274,0.000940283,0.000186737,0.000536096,7.74E-05,0.000528146,8.01E-05,0.001154036,0.000526265,0.000303761,0,3.97E-05,2.813169493,0.002774406,0.003794646,0.001097407
160810-A,D064-1a    8/10/2016 11:15:06 AM,0.00699231,0.000400861,0.04898285,0.606374669,10.88854578,26.31070466,0.206254937,0.257859284,0.501775643,3.619876263,0.000673692,0.196528621,0.0204384,0.02262991,0.041655355,1.458461851,0.000285685,0.000728232,4.821160115,1.053877748,0.009855087,0.001628481,0.026272207,0.002927703,0.009135999,0.011135683,0.00384348,0.000409159,0.032943964,0.000121196,0.045702436,0.003322444,0.006413914,0.000710972,0.002644934,0.000511566,0.000125745,0.000480774,6.48E-05,0.000432883,8.87E-05,0.000250903,3.42E-05,0.000198987,3.13E-05,0.00027382,0.000166162,0.000140995,2.39E-05,1.43E-05,49.77136664,0.002408185,0.001353736,0.000757877
160810-A,D064-1b    8/10/2016 11:17:21 AM,0.007020278,0.000263923,0.034178865,0.490022734,10.6213553,25.12813066,0.143128709,0.297861349,0.408612442,3.670302908,0.000676877,0.185641563,0.015172227,0.016913128,0.039528178,1.297667317,0.000265418,0.00061998,4.88120347,1.064165052,0.009811861,0.001402028,0.025473284,0.002843372,0.009035769,0.011696482,0.003683751,0.000350265,0.033641908,1.25E-05,0.043793567,0.003333449,0.006199924,0.000711524,0.002613434,0.000495438,0.000116438,0.000474065,7.17E-05,0.000439337,7.95E-05,0.000205699,3.16E-05,0.000197016,2.78E-05,0.000309527,0.000190184,0.000134524,2.57E-05,1.10E-05,51.53503967,0.002662727,0.001376062,0.00077865
160810-A,D064-2a    8/10/2016 11:20:02 AM,0.007054217,0.000335152,0.054522339,0.728787095,10.99057818,27.3030788,0.144290966,0.294034373,0.6059242,3.995518205,0.000811183,0.22457985,0.016306584,0.02177205,0.041531623,1.71530593,0.000344313,0.000883462,4.757716581,0.945551547,0.009821721,0.00186665,0.029038205,0.00502141,0.008804894,0.008837736,0.003217039,0.00047525,0.034145909,0.000128755,0.052070403,0.003869843,0.007283285,0.000883901,0.003156989,0.000618853,0.000150023,0.000761287,0.000118812,0.000749659,0.000134481,0.000379128,4.69E-05,0.000262013,3.45E-05,0.000319228,0.000210459,0.000161094,2.48E-05,1.23E-05,47.97337474,0.002584626,0.001575765,0.000932684
160810-A,D064-2b    8/10/2016 11:22:18 AM,0.007158562,0.000351956,0.044610858,0.589207682,10.96246116,25.73970999,0.123653487,0.166852446,0.460114631,4.358126897,0.000783356,0.210844123,0.012900419,0.017521831,0.040698568,1.569941534,0.000279593,0.000732999,4.975659093,0.961424011,0.009861012,0.001563802,0.032695323,0.005180731,0.008422196,0.009062974,0.003547881,0.000450695,0.035702906,0.000112553,0.055241508,0.003910686,0.007513934,0.000853666,0.003272812,0.000657217,0.000151026,0.000745273,0.000119031,0.000714984,0.000139875,0.000390482,4.49E-05,0.000255016,3.83E-05,0.000297835,0.000210936,0.000184822,0.000019456,1.27E-05,49.57038842,0.002590659,0.001638076,0.000975124
160810-A,D067-1a    8/10/2016 11:24:57 AM,0.061098992,0.000602537,0.742693224,1.651268139,17.50821528,53.03678528,0.335097436,0.276868791,3.218098412,2.515538349,0.002322489,0.5826657,0.062315341,0.005272933,0.100609378,3.87498688,0.002422567,0.002245616,5.485339102,1.15171175,0.001740289,0.006373437,0.045301689,0.038987324,0.097837548,0.010653323,8.79E-05,0.01031333,0.036541196,0.000331894,0.251964735,0.004570313,0.008311132,0.000948688,0.003722115,0.00146986,0.000447983,0.00304778,0.000675986,0.004838302,0.001062141,0.00317201,0.000455761,0.002954478,0.000431511,0.002250798,0.000257619,0.00022408,6.21E-06,0.000053528,8.824069608,0.000288987,0.007268198,0.013181993
160810-A,D067-1b    8/10/2016 11:27:13 AM,0.068048942,0.000899882,0.888725734,1.065787918,19.09957965,51.9871134,0.294128837,0.346746268,3.228264531,2.719219127,0.002045011,0.490325726,0.069199833,0.003643141,0.079737978,2.732448729,0.001747352,0.001416809,5.06705646,1.078767609,0.001726738,0.005702393,0.061964697,0.039642032,0.069179683,0.013351036,0.000117212,0.009140514,0.035178485,0.000280288,0.294500798,0.004397071,0.007433464,0.000922844,0.003853502,0.001568728,0.000508142,0.00325724,0.000679084,0.005044733,0.001126307,0.003187011,0.000438443,0.002743107,0.000411943,0.001823099,0.000316968,0.000232379,6.24E-06,5.85E-05,10.18521884,0.000251522,0.007263493,0.013570494
160810-A,D067-2a    8/10/2016 11:29:53 AM,0.055970843,0.000465838,0.357429725,1.382365678,19.75274427,51.72706692,0.382062659,0.212725737,2.318220381,2.071749339,0.001385146,0.44780491,0.067619261,0.003963209,0.134340589,2.809096948,0.002342439,0.002524786,9.148161609,0.741641329,0.001449975,0.004693813,0.054654138,0.021922956,0.008762955,0.014271898,0.000125098,0.008093326,0.022038729,0.000249295,0.329260691,0.004532527,0.008449233,0.000951276,0.003896735,0.001226519,0.000377589,0.002183625,0.000410996,0.002886126,0.000561668,0.001500699,0.00018794,0.000949203,0.000137012,0.000240134,0.000125475,0.000157542,6.13E-06,6.09E-05,7.875951762,0.00034051,0.001451358,0.008210583
160810-A,D067-2b    8/10/2016 11:32:09 AM,0.061800288,7.97E-05,0.983072866,0.947838235,24.02063517,48.1799352,0.33636271,-0.1454421,2.323340743,2.097037768,0.001271618,0.385269337,0.060619809,0.00334546,0.121640752,2.089785415,0.002098525,0.001790518,8.283769431,0.70233634,0.001612479,0.003970668,0.078196166,0.021323482,0.009232526,0.016231002,8.43E-05,0.007895117,0.020178232,0.000221051,0.448426891,0.004835032,0.007718583,0.000939437,0.003739561,0.001109162,0.000334136,0.002120562,0.000380068,0.002611228,0.00055588,0.001473085,0.000162053,0.000879214,0.000114842,0.000320049,0.000128919,0.000136703,1.30E-05,5.28E-05,8.898890977,0.000271899,0.001638713,0.007614394
160810-A,D066-1a    8/10/2016 11:34:51 AM,0.018220379,0.000516475,0.408085684,0.381935268,7.243419559,46.65763112,0.279339471,0.666527444,2.503200371,0.250629513,0.000435394,0.188501181,0.009369178,0.037724828,0.024699821,2.270905437,0.000372579,0.000877583,6.188621854,7.860194581,0.043872599,0.007264995,0.00930395,0.001059911,0.004253463,0.003390235,0.008283199,0.001213804,0.094804376,0.000442597,0.013314993,0.001609229,0.004090759,0.000410154,0.001522748,0.00034525,7.34E-05,0.000158208,2.87E-05,0.000214353,4.02E-05,0.000110125,0.00001906,0.000117564,1.28E-05,0.000144323,0.000143664,0.000190298,1.37E-06,4.06E-05,24.78656429,0.022944605,0.000858979,0.001947475
160810-A,D066-1b    8/10/2016 11:37:07 AM,0.013757693,0,0.370459262,0.553077625,9.044218774,46.5505629,0.274733804,0.27204336,2.29049886,0.357341759,0.000220061,0.239972411,0.010356905,0.036419736,0.03489386,3.144369408,0.000555492,-0.000638705,6.030388676,8.783430216,0.05078279,0.006571697,0.007428095,0.000604373,0.002500294,0.003411959,0.008688044,0.001257066,0.0872419,0.000822932,0.012922626,0.001211651,0.003650016,0.000339099,0.00115602,0.000165412,5.63E-05,8.16E-05,2.68E-05,0.000118013,1.95E-05,3.76E-05,7.33E-06,7.14E-05,7.90E-06,7.83E-05,0.000134212,0.000188286,4.82E-06,3.92E-05,21.77752457,0.023606559,0.000532183,0.002049378
160810-A,D066-2a    8/10/2016 11:39:48 AM,0.0141176,0.000374461,0.377498602,0.710012055,14.66417666,45.09206541,0.250345022,0.483521318,2.146702114,0.512860071,0.000754172,0.487466774,0.006518776,0.018372279,0.046918227,2.796170888,0.000478621,0.001452416,4.240798033,6.970801183,0.051414223,0.004550933,0.017211735,0.002540538,0.009526027,0.003133291,0.00510296,0.000954149,0.08352267,0.000283995,0.025006214,0.002412461,0.006106781,0.000647171,0.002190736,0.000485319,0.000104922,0.000471601,7.88E-05,0.000448715,8.14E-05,0.000266731,3.82E-05,0.000217891,0.000029929,0.000264993,0.00024433,0.000353855,6.12E-07,4.39E-05,20.93644439,0.016707481,0.00559155,0.002116834
160810-A,D066-2b    8/10/2016 11:42:03 AM,0.013397924,0.000136001,0.341354047,0.81083169,17.41199066,43.09076653,0.263287607,-0.074580913,1.923183886,0.67368257,0.000798177,0.624693902,0.00944031,0.012505337,0.052304627,2.874807268,0.000378372,0.000975191,4.482259497,7.020196659,0.061249241,0.004437679,0.019001142,0.003510418,0.011838443,0.003098293,0.005777086,0.001065923,0.086586803,0.000268255,0.023558148,0.003098293,0.00781641,0.000811245,0.003104729,0.000787249,0.000167096,0.000738562,8.58E-05,0.000639817,0.000109136,0.000270407,0.000042628,0.000267019,0.000044306,0.000346608,0.000301232,0.000337985,5.78E-06,4.33E-05,20.19497596,0.017645427,0.013057667,0.002502553
